HITId	tweet	sentiment	directness	annotator_sentiment	target	group	hate
3946	@user ears : ching chong ching chong	offensive	indirect	anger_disgust	origin	indian/hindu	True
1292	guys comfortable looked retarded everyone? @url	offensive_disrespectful	indirect	anger_confusion_shock_indifference_disgust	disability	special_needs	True
2106	ok port @user ! would keep away retard customer care calls also quality @url	offensive	indirect	anger_disgust	disability	special_needs	True
3333	@user @user @user @user country shithole. imagine @url	offensive	indirect	anger_disgust	origin	other	True
5527	leicester like cheese fucking yobbo cunts	fearful_offensive	indirect	sadness_disgust	origin	other	True
4054	think children get thrill calling faggot	offensive	indirect	indifference_disgust	sexual_orientation	gay	True
2724	@user mean selling country flooding fighting age immigrants human trafficke @url	offensive	indirect	sadness_disgust	origin	individual	True
1163	@user @user he's fucking racist attention seeking cunt.	offensive	indirect	anger_confusion_sadness_shock_disgust	gender	women	True
4131	give invaders rifles ammo free (drop-shipped directly shithole countries course) @url	normal	indirect	anger_confusion_sadness_fear_disgust	origin	immigrants	False
4363	@user wow. even guess quote favorite marvel movie. im retard	offensive	indirect	sadness_indifference	disability	special_needs	True
3072	@user @user already going cunt least condense actual eventnnyou w @url	offensive	indirect	anger_confusion_fear_indifference_disgust	gender	women	True
1627	due unorthodox dietary requirements number refugees manus	disrespectful_normal	indirect	sadness_disgust	religion	refugees	True
202	@user @user yeap....spic wet.	offensive_hateful	indirect	anger_disgust	origin	special_needs	True
813	@user turn around @user go back come give natives back @url	offensive	indirect	anger_sadness_shock_indifference_disgust	origin	other	True
1061	portland grants $500k immigrants' attorney fees @url	normal	indirect	anger_confusion_sadness_indifference_fear	origin	immigrants	False
4378	@user @user got one retarded ignorant things i've seen week. congra @url	offensive	indirect	confusion_shock	disability	special_needs	True
1183	flacco sounds like fucking mongoloid going snap count	fearful_offensive_disrespectful_hateful_normal	indirect	shock_disgust	origin	special_needs	True
4986	fuentes retard lol made #yiannibol gang	offensive	indirect	sadness_disgust	origin	special_needs	True
3403	@user 40 lakh people illegal immigrants hard believe unimaginable immigrants ent @url	normal	indirect	anger_fear_shock_indifference_disgust	origin	other	False
2112	@user case forgot retard @url	offensive	indirect	anger_disgust	disability	special_needs	True
5348	mongol	offensive	indirect	sadness_indifference	disability	special_needs	True
1713	guess support mongoloid then. could avoided @url	offensive	indirect	anger_fear_indifference_sadness_disgust	origin	special_needs	True
4715	i'm fucking mad made life choices bad i'm fat retard socially inept talking unfa @url	normal	indirect	sadness_indifference	disability	individual	False
2723	@user @user consider lucky. fucking retarded	disrespectful_normal	indirect	fear_shock	disability	special_needs	True
4195	@user yeah he's basically saying stfu twat	offensive	indirect	confusion_disgust	gender	left_wing_people	True
2695	females look retarded keep taking back nigga clearly want	fearful_abusive_offensive_hateful_disrespectful	direct	anger_fear	disability	special_needs	True
2248	boxer brown con collar negro perdido en la carretera 429 de rincon. la ultima vez que lo vieron fue la 1 @url	offensive	indirect	confusion_sadness	origin	other	True
3948	aye u cannot hate nigga salute one breathe u niggas retarded	abusive_offensive_disrespectful_hateful_normal	indirect	sadness_fear	origin	refugees	True
488	@user @user back battle bus nigger	offensive	indirect	anger_disgust	origin	indian/hindu	True
2906	@user @user @user asian typically mean mongoloid race many people. calling pakistani w @url	offensive	indirect	anger_indifference	origin	special_needs	True
2973	also. i'm judgemental cunt watching overgrown indie boys naughties getting emotionally @url	offensive	indirect	anger_sadness	origin	women	True
2940	stopped viciously going deluded twitter twat talked smack @user @url	offensive	indirect	confusion_fear_indifference_sadness_disgust	other	left_wing_people	True
2094	dyke finna get dicked one fine day	fearful_abusive_hateful_disrespectful_normal	indirect	indifference_disgust	other	left_wing_people	True
4024	@user @user protip: basic knowledge topic bust act smug look like retard.	offensive	indirect	confusion_disgust	disability	special_needs	True
4112	united states become shithole country thank trump deplorables.	fearful_abusive_offensive_disrespectful_normal	indirect	anger_indifference	origin	other	True
551	everytime get train always cunt sat reserved seat 	abusive_offensive_disrespectful_hateful_normal	indirect	anger_indifference	gender	women	True
3426	@user ching chong ling long translate	offensive	indirect	indifference_disgust	origin	individual	True
4530	@user that's awful. i'm sorry happened. banter last refuge cunt.	offensive_normal	indirect	anger_confusion_fear_shock_indifference	other	other	True
22	wow watching documentary evidence sexual assault cases.. wonder rapists believe whatev @url	offensive	indirect	confusion_indifference	other	other	True
352	dave roberts certified retard	fearful_offensive_hateful_disrespectful_normal	indirect	anger_sadness_shock_indifference_disgust	disability	special_needs	True
493	@user beautiful life... ching chong ling long	offensive	indirect	anger_disgust	origin	other	True
3322	@user die retard	hateful	indirect	anger_shock	origin	special_needs	True
4045	mongol bros would made fun virgin cause would refused rape pillaging villages	offensive	indirect	anger_disgust	other	individual	True
986	feminazi sluts prosecuted false accusations publicly defame @url	offensive	direct	indifference_disgust	other	left_wing_people	True
2325	retarded @url	offensive_disrespectful	direct	anger_disgust	disability	special_needs	True
2953	cunt sister like - knock ass little girl.	offensive	indirect	anger_disgust	gender	women	True
78	helped bring alc ae pi party faggot trying kick out. i've less min. fa @url	offensive	indirect	anger_confusion_fear_shock_indifference	other	other	True
4948	come #congleton name shame little twat headbutting kicking elderly men women @user toda @url	disrespectful	indirect	sadness_fear	gender	women	True
4547	mans saying 28/29 like hes yute? get nigger outta man @url	offensive	indirect	anger_disgust	gender	other	True
4508	hanny lol wanna nigger plastic make barbie look real	normal	indirect	confusion_fear_shock_indifference_sadness	origin	special_needs	False
3062	@user #twt2018 lgbtq people seeking asylum uk told go back country - pretend @url	fearful_hateful	indirect	anger_sadness	sexual_orientation	other	True
4690	@user ching chong bing bong bring dog kitchen	offensive	indirect	anger_shock_indifference_disgust	origin	indian/hindu	True
4454	trump big faggot.	offensive	direct	anger_fear_shock_indifference_disgust	sexual_orientation	special_needs	True
5067	trump supporters sending mail bombs &amp; shooting synagogues can't call woman cunt uncivilized #pittsburgh	offensive	indirect	indifference_disgust	gender	women	True
408	called donald rumsfeild raghead internet long time ago.	normal	direct	sadness_disgust	origin	special_needs	False
4528	@user nigger = mayate	offensive_normal	indirect	anger_fear_shock_indifference_sadness	origin	other	True
5144	@user ask raghead buddies where's body? autopsy performed khoahoggi!! @url	offensive_disrespectful	indirect	fear_indifference	religion	individual	True
4975	winter i'm buying big stupid dumb oc fly retarded coat ....kill	offensive	indirect	sadness_disgust	disability	other	True
897	big 37-20 oof @user faggot @url	offensive	indirect	anger_fear_indifference_sadness_disgust	sexual_orientation	individual	True
451	feminist called fat twat.	abusive_hateful	indirect	anger_sadness_shock_indifference_disgust	gender	other	True
3054	@user raghead killed ragheads. inshallah.	offensive	indirect	confusion_sadness_shock_indifference_disgust	origin	arabs	True
2659	@user &amp; hysterical #feminazi cabal reached new low.	offensive	indirect	anger_sadness_shock_indifference_disgust	gender	women	True
1333	@user cohen said ching chong first thing came mind	offensive	indirect	anger_fear_shock_sadness_disgust	origin	other	True
643	@user still live there? every city sa informal settlements/ shacks common shithole countries.	offensive	indirect	anger_sadness	origin	refugees	True
2420	@user @user vote family beautiful? wonder become shithole country. @url	disrespectful_normal	indirect	anger_fear_shock_indifference_disgust	origin	other	True
5072	@user im talking abt hair negro	fearful_abusive_hateful_disrespectful_normal	direct	anger_sadness	origin	other	True
1894	follow back retard @user	hateful	indirect	anger_fear_shock_sadness	disability	special_needs	True
3252	fucking retard lemme tell ya  @url	offensive	indirect	anger_disgust	disability	special_needs	True
5094	boyfriends uncles gf plastered reassure crazy stupid dumb retarded idi @url	normal	indirect	indifference_disgust	other	women	False
1830	@user times afraid going full retard	offensive	indirect	sadness_disgust	disability	special_needs	True
4390	remember nothing us retarded.	offensive_disrespectful	indirect	shock_disgust	disability	special_needs	True
3155	@user (1) mongol. wrong nationalist ? nif people nationalist w @url	offensive	indirect	confusion_sadness	origin	women	True
5408	@user dear isreal still intellectual terrorists inside country enjoy backing pseudo @url	offensive	indirect	anger_sadness	origin	special_needs	True
183	@user ching chong	offensive	indirect	anger_sadness	origin	hispanics	True
5559	@user @user never proven x hit women talent iggy azeala raps like mongoloid @url	offensive_hateful	indirect	anger_disgust	disability	special_needs	True
1820	@user stop giving twat attention. obvious clout chasing	offensive_hateful	indirect	sadness_disgust	gender	women	True
5380	thought realy badass mongol style declaration war. attackers capture citizen soon defend @url	fearful_abusive_offensive_hateful_disrespectful	indirect	anger_indifference	origin	special_needs	True
554	dan fife biggest retard laconia even close.	offensive	indirect	anger_confusion_shock_indifference_disgust	disability	special_needs	True
218	@user barns heard discussing 'lecherous twat' mistook 'leftist plot'.nneasily done ....	disrespectful_normal	indirect	indifference_disgust	gender	women	True
2411	come fuck nfl fuck usa looking great right hand knock @user retard-iment @url	hateful	indirect	anger_fear_shock_indifference_disgust	disability	special_needs	True
3455	go back country beaner lmaoo @url	hateful_normal	direct	anger_disgust	origin	other	True
5049	awkward great show jenna became total fucking cunt kept cheating matty. refused watch that.	offensive	indirect	anger_disgust	gender	women	True
